-7.507319,5.587917,-0.015413, 
-6.006154,4.726453,-2.586486, 
-5.723339,5.68174,-4.939687, 
-6.995708,2.437597,1.091756, 
-5.071069,4.493318,-3.130419, 
-5.480777,6.282236,-8.929325, 
-3.257012,2.25848,-8.237999, 
-4.986374,1.011849,-3.984849, 
-1.700482,1.487697,-7.082198, 
-1.8992,0.917428,-12.759299, 
-1.006463,-0.843806,-14.579042, 
1.228974,-2.639907,-17.583316, 
,,, 
-6.422895,7.441927,0.050877, 
-6.558018,7.504176,-0.602291, 
-6.703316,7.427861,0.23942, 
-6.051794,7.602338,-0.211588, 
-6.369474,7.50672,-0.014365, 
-6.715586,7.319224,-0.095469, 
-6.710498,7.167342,0.374543, 
-6.669647,7.029077,0.391153, 
-6.890363,6.848315,0.329801, 
-6.765266,6.939145,0.323666, 
-6.859986,7.044789,0.073622, 
-7.245303,6.94109,-0.248698, 
-7.179163,6.584803,-0.179715, 
-7.188291,6.496367,-0.61127, 
-7.003339,6.702268,-0.80086, 
-6.745663,6.899191,-2.674024, 
-6.107758,7.026683,0.693421, 
-8.36564,6.60665,-1.900547, 
-9.135974,4.206014,-3.670461, 
-8.369381,3.046173,0.368557, 
-8.214356,2.084601,-5.709572, 
-2.775029,6.28029,-4.066851, 
-1.770662,4.366276,-2.277784, 
-9.656115,3.478925,-5.361815, 
-4.373159,4.214842,-8.099435, 
-3.053056,2.220622,-9.149142, 
-2.752733,2.47321,-11.216685, 
-2.234987,1.665018,-11.585392, 
-2.20102,0.062549,-14.018649, 
0.083498,0.282815,-15.025112, 
,,,
-5.729773,7.990049,0.147393,
-6.206669,8.197597,-0.249596,
-7.866,8.346337,-0.419733,
-6.752247,8.207473,0.308403,
-5.252579,7.820061,1.767968,
-5.342511,7.750629,1.594389,
-5.399972,6.717681,1.066467,
-4.857536,6.270564,0.637157,
-5.547964,6.015432,-0.533608,
-5.705233,5.259762,-0.576105,
-7.426664,5.834969,-0.503381,
-6.565948,4.86427,0.866402,
-6.055535,3.238607,0.031424,
-4.968417,2.814833,0.236278,
-4.627543,2.896385,-0.076914,
-4.687248,2.620903,0.106991,
-5.265448,3.751864,-0.35943,
-6.607548,4.834342,-0.695067,
-8.744672,5.72304,-0.523133,
-10.161291,5.221604,0.93329,
-7.657555,5.159205,-0.504728,
-10.021979,6.607099,-1.723376,
-12.440122,6.120627,-0.473603,
-6.670994,5.158158,-1.435474,
-12.778154,5.002984,-0.150984,
-11.831845,4.527286,-1.248127,
-9.498696,4.791246,-0.35494,
-12.368745,3.908983,0.143054,
-7.683442,3.174861,-1.040879,
-7.926304,4.251953,0.911892,
-7.12275,2.638859,4.430769,
-7.852533,1.260547,1.948581,
-11.545289,2.272247,0.734721,
-10.193912,2.537106,-0.504428,
-9.322722,4.429572,-1.855806,
-14.53879,5.42975,-0.571616,
-8.276157,5.213823,-3.635146,
-11.773487,5.361815,-2.562245,
-15.720029,3.925144,-2.536806,
,,,
-4.936545,10.079888,-1.259799,
-5.142745,9.307908,-0.833033,
-3.530999,10.380211,0.51221,
-3.227683,9.747244,-0.700304,
-4.056526,9.349806,0.132878,
-3.956568,8.013992,1.674146,
-3.999963,7.938574,0.199617,
-4.565144,8.092252,-2.295142,
-3.075951,7.773524,-2.647987,
-3.527108,6.917148,-2.841319,
-5.295525,6.425588,-1.061828,
-2.780865,6.767061,-1.403601,
-2.517802,4.803816,0.21877,
-7.951293,5.451298,1.800889,
-3.117999,6.21849,-2.094178,
-5.264101,4.461595,0.527622,
-8.58037,2.668038,-2.864213,
-10.623073,3.779098,2.275689,
-7.675661,3.353079,-0.893187,
-5.977124,5.654057,-0.222212,
-6.782923,5.97488,0.076914,
-7.470508,2.110489,0.393547,
-7.914632,0.801609,-0.142754,
-10.660033,1.178546,1.043722,
-9.109788,1.349282,-1.486051,
-14.219912,2.99754,0.186149,
-8.422203,5.226393,1.074847,
-10.886136,1.689109,1.53618,
-14.035259,1.759888,0.619949,
-11.533618,1.353622,1.679084,
-10.650756,-0.447416,2.33704,
-13.18412,0.767791,3.048268,
-14.643985,0.762703,1.562665,
-15.114894,0.239271,1.838298,
,,,
-2.246659,9.199121,-0.988955,
-2.507328,9.410859,-0.958578,
-2.627337,9.38557,-0.917727,
-2.376544,9.53835,-0.840664,
-2.091335,9.53401,-1.1148,
-2.517503,9.276634,-1.390283,
-3.011606,9.160515,-0.921468,
-2.78715,9.326762,-0.826,
-0.487968,10.597185,-1.000327,
-2.261473,9.324368,-0.754922,
-3.481169,8.632294,-0.709731,
-1.898602,8.483704,0.732925,
-4.184316,8.098237,-0.567875,
-5.924153,7.80809,-1.317858,
-4.800225,6.942586,0.718859,
-2.542493,7.090877,1.008258,
-2.690484,6.440702,1.813907,
-6.369025,6.79669,0.38801,
-5.000889,5.092018,2.429217,
-7.337181,5.061941,0.944064,
-6.717681,5.518934,1.164031,
-5.11596,5.477185,1.075595,
-4.559757,5.780501,0.369455,
-10.47134,5.658097,-0.027384,
-8.370578,4.483143,0.293739,
-7.340024,1.416769,0.081702,
-8.590844,3.735404,-0.089483,
-6.455815,5.06224,0.222212,
-7.175123,3.484611,1.029357,
-12.257714,4.307019,1.141286,
-10.667365,3.814562,-0.18181,
-8.86947,2.937835,1.86628,
-11.366921,3.891476,1.25935,
-11.246164,3.85661,2.31639,
-11.835586,3.449596,2.679112,
-11.172392,3.235614,1.654693,
-12.092963,1.471686,3.48895,
-13.407978,2.621202,2.90686,
-12.930784,1.441459,3.456329,
-13.202227,0.414795,2.222717,
,,,
-2.857929,9.562142,-1.322647,
-3.019388,9.445425,-0.9086,
-2.514211,9.396194,-0.962768,
-2.218976,9.397242,-1.685967,
-2.48997,9.240721,-1.582268,
-2.737919,9.634866,-1.39133,
-2.061707,9.363723,-1.64347,
-2.201169,10.002975,0.052224,
-2.177975,9.064298,-1.454478,
-4.797232,7.905055,-1.094449,
-3.91018,7.621342,-1.319804,
-2.214786,7.265055,0.743998,
-2.826355,7.429657,0.065242,
-3.516184,8.558822,1.7548,
-5.210381,9.792734,0.143502,
-4.956895,8.176648,0.514903,
-4.470872,4.822521,0.07856,
-6.915352,4.373009,0.94556,
-7.342717,4.819827,0.976086,
-8.007258,4.827309,1.068412,
-5.112818,5.481824,-0.474351,
-6.901286,7.252785,-0.88346,
-6.144868,5.535694,1.045069,
-9.842563,2.880374,0.479888,
-9.578602,1.633444,-0.314838,
-8.960449,1.28015,1.26369,
-6.454768,3.989937,0.959776,
-5.967997,4.402488,0.754024,
-12.388796,2.426823,-0.149937,
-13.608044,2.977938,0.133028,
-10.365098,3.67061,0.729034,
-9.291448,3.345448,1.662773,
-11.307814,2.813187,1.229123,
-13.169606,1.917307,2.381782,
-14.447211,2.344223,1.093103,
-13.820679,3.671359,1.622221,
-19.226636,1.112107,1.634641,
,,,
-2.861071,9.227702,-1.484255,
-2.933346,9.329456,-1.937657,
-2.594417,9.109638,-1.512537,
-2.456002,9.29474,-1.688211,
-2.808997,9.276783,-1.582268,
-3.273472,9.336189,-1.316362,
-3.451541,9.520693,-2.075174,
-3.504064,9.476849,-1.910723,
-3.198953,9.342025,-1.864933,
-1.342399,9.685144,-0.855478,
-2.098218,9.433903,-1.286584,
-3.897611,7.830685,-0.16924,
-3.180847,7.840711,0.462679,
-5.094562,6.621913,0.395343,
-5.923105,6.383241,2.504485,
-7.311892,5.323058,0.663343,
-0.558896,5.07451,-0.009128,
-6.371719,4.38917,0.491709,
-8.234707,4.866514,-0.038457,
-9.834034,4.646697,2.274043,
-8.261193,4.371962,0.571017,
-3.69126,3.781492,0.39639,
-9.364022,3.446154,1.06931,
-9.932046,3.232472,0.753725,
-10.635343,1.928829,2.026991,
-10.069563,4.498855,1.956212,
-10.085126,1.272219,2.898031,
-13.359047,2.3743,3.691859,
-12.206239,3.557185,4.814889,
-19.883845,4.10441,4.812794,
,,,
-3.660285,9.031527,-1.429787,
-3.53878,9.246108,-1.778293,
-3.039289,9.163657,-1.782782,
-3.136404,9.273641,-1.347337,
-3.240402,9.21603,-2.201768,
-2.272247,8.777891,-0.912041,
-2.957737,9.242666,-1.203984,
-6.297349,8.117391,-1.008857,
-6.612037,8.062923,-0.458041,
-4.272004,8.464101,-1.955464,
-1.326687,8.428039,-1.627309,
-4.475511,8.252813,2.010531,
-4.381539,8.599673,-0.686837,
-9.418789,7.303811,0.195127,
-4.830601,4.331111,3.540875,
-4.686799,2.453309,-1.009006,
-7.455544,2.32896,1.520019,
-6.76332,3.466954,-1.235558,
-8.9395,4.647594,0.186149,
-7.157316,6.293159,1.418564,
-10.455628,5.569811,1.413028,
-8.907627,3.068169,0.333841,
-8.93935,1.471237,1.68477,
-10.546907,-0.322918,1.734001,
-10.510695,0.668431,2.158373,
-11.27654,1.205929,3.019388,
-13.911209,-0.018106,3.878607,
-17.14832,-0.660051,5.229984,
,,,
-3.638738,9.027786,-1.576582,
-3.901202,8.952967,-1.748964,
-3.800645,8.911368,-1.936011,
-3.581277,8.699631,-1.274314,
-3.543119,8.936807,-2.16346,
-2.719065,9.011775,-1.707814,
-3.552546,9.399935,-1.263989,
-3.623475,8.889371,-1.281197,
-4.47177,8.851214,-1.691653,
-3.252224,9.248053,-1.351676,
-3.449745,9.05083,-1.227477,
-3.268684,8.506898,-0.666037,
-3.688717,8.03928,-2.116624,
-4.555118,7.076961,2.285864,
-6.126313,7.887548,-0.439037,
-5.311087,6.49517,1.727716,
-4.692336,5.336825,0.134524,
-8.400805,5.168632,-0.555604,
-7.479636,4.867262,0.88765,
-6.587945,7.310096,-2.76246,
-8.106767,4.661511,0.58209,
-7.714716,2.080711,0.768688,
-9.044995,2.530821,1.629105,
-9.985467,4.197634,-0.033668,
-6.13574,1.527501,-0.060753,
-12.94081,0.435745,1.623568,
-9.879823,-1.064971,2.036717,
-9.648184,-1.908927,2.870947,
-10.635044,-0.871789,2.334796,
-12.667721,-2.274641,4.397101,
-15.907375,-1.605462,5.760599,
,,,
-3.961955,8.608502,-2.262521,
-4.037073,8.737789,-2.226757,
-3.654001,9.25329,-1.900098,
-4.259883,8.083573,-0.395642,
-3.749469,7.057658,-0.197522,
-6.599617,6.274903,0.576853,
-6.722469,5.601684,-0.439186,
-5.156063,5.16983,-0.19423,
-7.717559,3.226785,2.022801,
-8.350377,2.814534,-0.098312,
-5.388151,3.751564,0.550217,
-11.277887,2.240823,-0.153678,
-9.648034,0.960374,0.651522,
-8.767267,3.685425,0.133776,
-10.03799,1.013346,1.610699,
-10.800842,0.592715,3.318364,
-8.817994,-0.945111,3.741539,
-17.560571,-0.618751,5.816264,
-18.264916,-2.230648,5.834071,
,,,
-4.379593,8.669404,-1.724573,
-4.376152,8.577078,-1.530344,
-4.049194,8.632144,-1.657685,
-4.357148,8.715792,-1.819144,
-4.144662,8.879346,-1.584363,
-3.907337,8.65444,-2.176329,
-3.135207,9.09647,-1.620426,
-4.916643,8.291869,-1.158644,
-5.118803,8.773103,-1.917307,
-5.617545,8.680477,-2.400187,
-2.096722,8.91481,-0.884658,
-4.845565,8.724172,-1.225981,
-3.777901,8.783578,-1.494131,
-4.144513,7.635259,-2.26701,
-6.831705,6.456264,0.924611,
-4.828057,7.12275,-0.891092,
-4.487183,6.941838,0.99928,
-6.641815,7.170335,0.515053,
-8.607454,3.835511,0.811036,
-7.60997,3.185036,-0.30122,
-5.860407,3.842694,1.705569,
-8.250868,3.760992,0.780659,
-10.105027,2.626738,0.159813,
-9.158121,2.040009,1.053898,
-9.56723,3.636942,2.141164,
-12.759449,3.45618,3.901651,
-10.944195,0.650175,2.842666,
-15.377658,0.932691,5.233126,
-18.374151,1.70946,4.754436,
,,,
-3.268085,8.834305,-2.181417,
-3.610456,8.79914,-2.007538,
-3.346046,9.130288,-1.885284,
-3.826234,8.851364,-2.033126,
-4.053982,9.244761,-1.670405,
-4.834342,8.404695,-1.800589,
-0.896778,9.101408,0.624737,
-5.761048,6.194398,-2.508525,
-3.45214,4.977396,0.046537,
-5.878064,5.320515,0.060304,
-5.188534,5.94181,1.771709,
-10.515334,4.662109,-1.58152,
-8.862437,1.774403,2.611924,
-5.886594,2.796278,-1.145326,
-10.840945,3.08014,1.727416,
-10.68607,2.08924,2.044499,
-12.462119,2.437896,3.21242,
-11.096227,1.14383,2.395249,
-17.457321,4.145261,1.569848,
,,, 
-2.732532,9.417592,0.235679,
-3.035848,9.052776,-0.303315,
-3.520225,9.844658,-0.043844,
-3.065476,9.340679,-0.068534,
-2.491915,8.252514,0.208744,
-2.238728,7.981819,0.324414,
-3.177704,7.596952,2.069338,
-5.092916,8.477419,2.688389,
-4.253299,7.839065,1.594688,
-4.405481,8.218247,-0.843806,
-5.148282,7.673865,0.541987,
-6.278345,6.460005,1.346738,
-5.183746,7.387459,1.345392,
-6.762273,7.668029,0.356437,
-5.294927,5.844246,0.572962,
-4.180725,5.687725,2.311602,
-7.999327,5.431246,2.612822,
-9.894038,4.761768,2.65517,
-6.079028,3.818153,2.150891,
-5.40087,1.563563,1.827973,
-6.599916,2.5395,2.050484,
-8.416966,3.845387,1.407192,
-7.979126,2.185308,1.710507,
-8.801085,2.528277,3.018041,
-13.029694,1.562965,3.093009,
-9.455002,3.254468,1.509095,
-9.704148,3.246537,1.80852,
-11.343279,2.42368,1.920898,
-5.970989,4.808455,3.235165,
-10.382904,-0.0205,5.031714,
-10.374375,-0.622492,3.516633,
-9.925911,-0.286855,2.669684,
-9.256133,-0.107889,2.674772,
-11.307366,-0.178817,2.431013,
-14.38586,-1.377115,5.531055,
-11.868507,-0.933439,5.279215,
-16.191387,-0.918176,4.554819,
-16.206201,0.764798,3.389591,
,,,
-1.763479,9.38123,0.073622,
-1.93242,8.937106,0.172682,
-3.086126,8.274511,0.048632,
-2.903119,8.403797,1.334767,
-3.2621,8.091055,1.822287,
-2.843114,7.580192,1.593192,
-3.807828,7.95698,1.557428,
-4.564695,8.937555,0.809091,
-4.622306,8.137443,-0.476296,
-3.989787,7.173776,-1.058087,
-4.031836,7.465869,-0.486921,
-5.62383,6.411522,1.508796,
-6.996755,7.297676,2.360683,
-5.589114,6.802376,1.783531,
-4.654478,7.276278,0.585083,
-5.333234,7.436839,-0.724096,
-5.767781,6.482002,-0.389207,
-5.809979,6.506991,1.263091,
-4.875193,5.189582,1.731606,
-4.893898,4.603302,2.459593,
-5.04593,7.619248,-0.29314,
-8.217499,7.564779,-2.356194,
-6.711396,7.010821,-1.441609,
-7.035362,6.976105,0.803105,
-9.175628,6.231808,-0.413149,
-8.521263,5.230732,-1.559972,
-6.043414,5.488109,-0.961571,
-8.374768,7.68449,-0.793528,
-10.932972,5.71885,-2.278083,
-10.6946,4.698471,-1.152808,
-10.872668,6.752247,0.537049,
-12.000337,4.344129,-1.975516,
-10.510545,3.379715,0.101903,
-10.121338,4.843769,3.094206,
-11.633576,5.363161,-0.617255,
-11.458649,5.010017,0.1031,
-11.538256,5.502773,1.010503,
-10.049811,4.261978,0.6192,
-11.3756,4.052934,1.530044,
-14.199711,5.274726,2.201319,
-8.949526,4.137031,0.881964,
-10.839598,3.315221,0.443376,
-11.566837,1.459116,0.09906,
-11.860875,1.7961,0.796521,
-10.177602,1.390133,-1.058536,
-10.597036,1.420061,-0.020201,
,,,
-3.021183,9.320029,1.538424,
-2.339883,9.22022,1.347187,
-2.595165,9.595511,0.913986,
-1.970278,10.052355,0.637755,
-1.19755,9.354595,0.820313,
-0.938228,9.62499,0.984466,
-2.449717,9.349956,0.907402,
-2.829647,8.903886,1.468543,
-1.23481,8.655488,1.905036,
-4.639065,8.310124,2.927211,
-5.415235,6.231508,2.057068,
-5.132719,7.39105,1.792658,
-3.639037,7.699902,1.07769,
-3.58008,6.303783,-0.174328,
-5.294777,5.5538,-0.318878,
-6.300342,6.777835,2.249801,
-4.767155,5.538537,2.346467,
-5.560533,3.578883,1.105523,
-9.434052,4.683657,1.340603,
-10.127024,4.760271,1.660678,
-8.363395,3.450942,3.397372,
-7.339724,1.956961,3.780444,
-5.679944,3.97228,1.890073,
-9.202264,2.672378,2.662053,
-7.330597,2.183662,2.602048,
-7.892037,0.530465,2.157475,
-9.647136,0.419434,4.560206,
-9.901071,0.230292,1.14368,
-10.530597,2.343624,2.989161,
-10.150068,1.647809,4.155287,
-8.272116,-0.762853,2.413655,
-13.265523,-3.763386,4.227861,
,,,
-3.040636,9.218724,-0.334141,
-2.744204,9.083152,-0.579098,
-2.565237,9.203461,-0.620398,
-2.508824,9.716867,-0.909048,
-2.557905,9.736919,-1.621174,
-2.443283,9.473108,-1.927781,
-2.785205,9.275287,-1.126622,
-1.836053,9.649381,-0.401777,
-1.728464,9.004293,0.077363,
-2.09762,8.983494,0.502333,
-2.331204,9.584737,0.176123,
-2.289755,9.57142,-0.987159,
-2.554763,9.059809,-1.239748,
-4.217835,9.469965,-0.337283,
-2.830096,9.034969,-0.101305,
-1.623269,7.886949,0.021398,
